letter_percentage,XSS_count,evil_char_count,char_11,char_12,char_13,char_14,char_15,char_16,char_17,char_18,char_19,word_1,word_5,word_6,label
0.710731,0,5,16,2,2,1,1,2,1,5,1,1,0,0,0
0.550265,0,3,16,2,2,1,1,2,1,5,1,1,0,0,0
0.52381,0,2,16,2,2,1,1,2,1,5,1,1,0,0,0
0.745455,0,2,16,2,2,1,1,2,1,5,1,1,0,0,0
0.597701,0,6,16,2,2,1,1,2,1,5,1,1,0,0,0
0.69186,0,5,16,2,2,1,1,2,1,5,1,1,0,0,0
0.690323,0,4,16,2,2,1,1,2,1,5,1,1,0,0,0
0.509852,0,6,16,2,2,1,1,2,1,5,1,1,0,0,0
0.350877,0,3,16,2,2,1,1,2,1,5,1,1,0,0,0
0.581197,0,4,16,2,2,1,1,2,1,5,1,1,0,0,0
0.623932,0,3,16,2,2,1,1,2,1,5,1,1,0,0,0
0.631579,0,7,16,2,2,1,1,2,1,5,1,1,0,0,0
0.377704,1,5,16,2,2,1,1,2,1,5,1,1,0,0,0
0.386139,0,3,16,2,2,1,1,2,1,5,1,1,0,0,0
0.75,0,4,16,2,2,1,1,2,1,5,1,1,0,0,0
0.382812,1,8,16,2,2,1,1,2,1,5,1,1,0,0,0
0.456522,0,8,16,2,2,1,1,2,1,5,1,1,0,0,0
0.585263,1,4,16,2,2,1,1,2,1,5,1,1,0,0,0
0.425641,1,6,16,2,2,1,1,2,1,5,1,1,0,0,0
0.458333,0,2,16,2,2,1,1,2,1,5,1,1,0,0,0
0.6875,0,3,16,2,2,1,1,2,1,5,1,1,0,0,0
0.563636,0,2,16,2,2,1,1,2,1,5,1,1,0,0,0
0.70915,0,7,16,2,2,1,1,2,1,5,1,1,0,0,0
0.702703,0,3,16,2,2,1,1,2,1,5,1,1,0,0,0
0.235294,0,3,16,2,2,1,1,2,1,5,1,1,0,0,0
0.4,0,7,16,2,2,1,1,2,1,5,1,1,0,0,0
0.630522,0,7,16,2,2,1,1,2,1,5,1,1,0,0,0
0.392857,0,2,16,2,2,1,1,2,1,5,1,1,0,0,0
0.40625,0,6,16,2,2,1,1,2,1,5,1,1,0,0,0
0.630522,0,7,16,2,2,1,1,2,1,5,1,1,0,0,0
0.446154,1,5,16,2,2,1,1,2,1,5,1,1,0,0,0
0.613459,1,9,16,2,2,1,1,2,1,5,1,1,0,0,0
0.579365,0,4,16,2,2,1,1,2,1,5,1,1,0,0,0
0.535714,0,4,16,2,2,1,1,2,1,5,1,1,0,0,0
0.468354,0,3,16,2,2,1,1,2,1,5,1,1,0,0,0
0.378641,0,3,16,2,2,1,1,2,1,5,1,1,0,0,0
0.424107,1,8,16,2,2,1,1,2,1,5,1,1,0,0,0
0.484321,0,6,16,2,2,1,1,2,1,5,1,1,0,0,0
0.644737,1,7,16,2,2,1,1,2,1,5,1,1,0,0,0
0.590476,0,4,16,2,2,1,1,2,1,5,1,1,0,0,0
0.579439,0,4,16,2,2,1,1,2,1,5,1,1,0,0,0
0.403509,1,3,16,2,2,1,1,2,1,5,1,1,0,0,0
0.566038,0,2,16,2,2,1,1,2,1,5,1,1,0,0,0
0.471698,0,6,16,2,2,1,1,2,1,5,1,1,0,0,0
0.649007,1,7,16,2,2,1,1,2,1,5,1,1,0,0,0
0.464567,0,4,16,2,2,1,1,2,1,5,1,1,0,0,0
0.3125,0,1,16,2,2,1,1,2,1,5,1,1,0,0,0
0.386139,0,3,16,2,2,1,1,2,1,5,1,1,0,0,0
0.509044,3,7,16,2,2,1,1,2,1,5,1,1,0,0,0
0.640316,0,7,16,2,2,1,1,2,1,5,1,1,0,0,0
0.485232,0,4,16,2,2,1,1,2,1,5,1,1,0,0,0
0.702128,0,3,16,2,2,1,1,2,1,5,1,1,0,0,0
0.464029,0,10,16,2,2,1,1,2,1,5,1,1,0,0,0
0.741379,0,2,16,2,2,1,1,2,1,5,1,1,0,0,0
0.518519,1,3,16,2,2,1,1,2,1,5,1,1,0,0,0
0.649007,1,7,16,2,2,1,1,2,1,5,1,1,0,0,0
0.38806,0,3,16,2,2,1,1,2,1,5,1,1,0,0,0
0.324895,0,5,16,2,2,1,1,2,1,5,1,1,0,0,0
0.396552,1,8,16,2,2,1,1,2,1,5,1,1,0,0,0
0.528662,0,5,16,2,2,1,1,2,1,5,1,1,0,0,0
0.468504,0,5,16,2,2,1,1,2,1,5,1,1,0,0,0
0.630522,0,7,16,2,2,1,1,2,1,5,1,1,0,0,0
0.640316,0,7,16,2,2,1,1,2,1,5,1,1,0,0,0
0.489796,0,3,16,2,2,1,1,2,1,5,1,1,0,0,0
0.378641,0,3,16,2,2,1,1,2,1,5,1,1,0,0,0
0.397959,0,3,16,2,2,1,1,2,1,5,1,1,0,0,0
0.463415,0,2,16,2,2,1,1,2,1,5,1,1,0,0,0
0.561798,1,5,16,2,2,1,1,2,1,5,1,1,0,0,0
0.545946,0,2,16,2,2,1,1,2,1,5,1,1,0,0,0
0.644737,1,7,16,2,2,1,1,2,1,5,1,1,0,0,0
0.37069,0,3,16,2,2,1,1,2,1,5,1,1,0,0,0
0.474178,1,7,16,2,2,1,1,2,1,5,1,1,0,0,0
0.325,0,5,16,2,2,1,1,2,1,5,1,1,0,0,0
0.474359,0,3,16,2,2,1,1,2,1,5,1,1,0,0,0
0.39,0,3,16,2,2,1,1,2,1,5,1,1,0,0,0
0.644737,1,7,16,2,2,1,1,2,1,5,1,1,0,0,0
0.3125,0,0,16,2,2,1,1,2,1,5,1,1,0,0,0
0.497006,1,5,16,2,2,1,1,2,1,5,1,1,0,0,0
0.592593,0,2,16,2,2,1,1,2,1,5,1,1,0,0,0
0.794643,0,3,16,2,2,1,1,2,1,5,1,1,0,0,0
0.592593,0,2,16,2,2,1,1,2,1,5,1,1,0,0,0
0.583333,0,2,16,2,2,1,1,2,1,5,1,1,0,0,0
0.387052,0,6,16,2,2,1,1,2,1,5,1,1,0,0,0
0.404167,1,8,16,2,2,1,1,2,1,5,1,1,0,0,0
0.481069,0,4,16,2,2,1,1,2,1,5,1,1,0,0,0
0.361702,0,5,16,2,2,1,1,2,1,5,1,1,0,0,0
0.34,0,2,16,2,2,1,1,2,1,5,1,1,0,0,0
0.53012,0,3,16,2,2,1,1,2,1,5,1,1,0,0,0
0.642857,0,7,16,2,2,1,1,2,1,5,1,1,0,0,0
0.1875,0,0,16,2,2,1,1,2,1,5,1,1,0,0,0
0.594203,0,2,16,2,2,1,1,2,1,5,1,1,0,0,0
0.593301,0,8,16,2,2,1,1,2,1,5,1,1,0,0,0
0.545455,0,8,16,2,2,1,1,2,1,5,1,1,0,0,0
0.644737,1,7,16,2,2,1,1,2,1,5,1,1,0,0,0
0.37931,1,3,16,2,2,1,1,2,1,5,1,1,0,0,0
0.73,0,3,16,2,2,1,1,2,1,5,1,1,0,0,0
0.329545,1,4,16,2,2,1,1,2,1,5,1,1,0,0,0
0.344681,0,5,16,2,2,1,1,2,1,5,1,1,0,0,0
0.235294,0,3,16,2,2,1,1,2,1,5,1,1,0,0,0
0.58011,0,3,16,2,2,1,1,2,1,5,1,1,0,0,0
0.454545,1,5,16,2,2,1,1,2,1,5,1,1,0,0,0
0.405941,0,3,16,2,2,1,1,2,1,5,1,1,0,0,0
0.382353,0,3,16,2,2,1,1,2,1,5,1,1,0,0,0
0.405797,0,3,16,2,2,1,1,2,1,5,1,1,0,0,0
0.623077,0,6,16,2,2,1,1,2,1,5,1,1,0,0,0
0.378641,0,3,16,2,2,1,1,2,1,5,1,1,0,0,0
0.644737,1,7,16,2,2,1,1,2,1,5,1,1,0,0,0
0.477477,0,3,16,2,2,1,1,2,1,5,1,1,0,0,0
0.396947,0,2,16,2,2,1,1,2,1,5,1,1,0,0,0
0.336957,0,2,16,2,2,1,1,2,1,5,1,1,0,0,0
0.45,0,2,16,2,2,1,1,2,1,5,1,1,0,0,0
0.649007,1,7,16,2,2,1,1,2,1,5,1,1,0,0,0
0.386139,0,3,16,2,2,1,1,2,1,5,1,1,0,0,0
0.4,0,1,16,2,2,1,1,2,1,5,1,1,0,0,0
0.351852,0,3,16,2,2,1,1,2,1,5,1,1,0,0,0
0.561798,1,5,16,2,2,1,1,2,1,5,1,1,0,0,0
0.417311,0,6,16,2,2,1,1,2,1,5,1,1,0,0,0
0.530612,0,2,16,2,2,1,1,2,1,5,1,1,0,0,0
0.468182,1,8,16,2,2,1,1,2,1,5,1,1,0,0,0
0.34,0,2,16,2,2,1,1,2,1,5,1,1,0,0,0
0.550984,0,12,14,2,2,1,1,2,1,5,1,1,0,0,0
0.452555,0,5,14,2,2,1,1,2,1,5,1,1,0,0,0
0.534091,1,5,14,2,2,1,1,2,1,5,1,1,0,0,0
0.637363,0,3,14,2,2,1,1,2,1,5,1,1,0,0,0
0.388509,0,6,14,2,2,1,1,2,1,5,1,1,0,0,0
0.863192,0,2,14,2,2,1,1,2,1,5,1,1,0,0,0
0.544776,0,5,14,2,2,1,1,2,1,5,1,1,0,0,0
0.649007,1,7,14,2,2,1,1,2,1,5,1,1,0,0,0
0.530612,0,2,14,2,2,1,1,2,1,5,1,1,0,0,0
0.378788,0,3,14,2,2,1,1,2,1,5,1,1,0,0,0
0.438144,1,6,14,2,2,1,1,2,1,5,1,1,0,0,0
0.357724,0,6,14,2,2,1,1,2,1,5,1,1,0,0,0
0.43662,0,3,14,2,2,1,1,2,1,5,1,1,0,0,0
0.413265,1,6,14,2,2,1,1,2,1,5,1,1,0,0,0
0.266667,0,1,14,2,2,1,1,2,1,5,1,1,0,0,0
0.448864,1,4,14,2,2,1,1,2,1,5,1,1,0,0,0
0.373264,1,5,14,2,2,1,1,2,1,5,1,1,0,0,0
0.534091,1,5,14,2,2,1,1,2,1,5,1,1,0,0,0
0.338462,0,2,14,2,2,1,1,2,1,5,1,1,0,0,0
0.412371,1,6,14,2,2,1,1,2,1,5,1,1,0,0,0
0.649007,1,7,14,2,2,1,1,2,1,5,1,1,0,0,0
0.401961,0,4,14,2,2,1,1,2,1,5,1,1,0,0,0
0.235294,0,3,14,2,2,1,1,2,1,5,1,1,0,0,0
0.440945,0,2,14,2,2,1,1,2,1,5,1,1,0,0,0
0.563333,0,5,14,2,2,1,1,2,1,5,1,1,0,0,0
0.380952,0,3,14,2,2,1,1,2,1,5,1,1,0,0,0
0.494845,0,5,14,2,2,1,1,2,1,5,1,1,0,0,0
0.526946,0,5,14,2,2,1,1,2,1,5,1,1,0,0,0
0.446458,1,5,14,2,2,1,1,2,1,5,1,1,0,0,0
0.5,0,6,14,2,2,1,1,2,1,5,1,1,0,0,0
0.470348,1,5,14,2,2,1,1,2,1,5,1,1,0,0,0
0.395522,0,2,14,2,2,1,1,2,1,5,1,1,0,0,0
0.474359,0,3,14,2,2,1,1,2,1,5,1,1,0,0,0
0.73774,0,5,14,2,2,1,1,2,1,5,1,1,0,0,0
0.471311,1,5,14,2,2,1,1,2,1,5,1,1,0,0,0
0.381786,1,5,14,2,2,1,1,2,1,5,1,1,0,0,0
0.389728,0,7,14,2,2,1,1,2,1,5,1,1,0,0,0
0.415929,0,4,14,2,2,1,1,2,1,5,1,1,0,0,0
0.56701,0,4,14,2,2,1,1,2,1,5,1,1,0,0,0
0.541667,0,5,14,2,2,1,1,2,1,5,1,1,0,0,0
0.56701,0,3,14,2,2,1,1,2,1,5,1,1,0,0,0
0.426934,2,7,14,2,2,1,1,2,1,5,1,1,0,0,0
0.572917,0,4,14,2,2,1,1,2,1,5,1,1,0,0,0
0.649007,1,7,14,2,2,1,1,2,1,5,1,1,0,0,0
0.142857,0,1,14,2,2,1,1,2,1,5,1,1,0,0,0
0.49387,0,7,14,2,2,1,1,2,1,5,1,1,0,0,0
0.550265,0,3,14,2,2,1,1,2,1,5,1,1,0,0,0
0.705502,0,9,14,2,2,1,1,2,1,5,1,1,0,0,0
0.338462,0,2,14,2,2,1,1,2,1,5,1,1,0,0,0
0.57732,0,4,14,2,2,1,1,2,1,5,1,1,0,0,0
0.557292,1,5,14,2,2,1,1,2,1,5,1,1,0,0,0
0.430303,1,5,14,2,2,1,1,2,1,5,1,1,0,0,0
0.508264,0,5,14,2,2,1,1,2,1,5,1,1,0,0,0
0.352113,0,2,14,2,2,1,1,2,1,5,1,1,0,0,0
0.261989,0,11,14,2,2,1,1,2,1,5,1,1,0,0,0
0.468354,0,3,14,2,2,1,1,2,1,5,1,1,0,0,0
0.853659,0,3,14,2,2,1,1,2,1,5,1,1,0,0,0
0.400442,0,11,14,2,2,1,1,2,1,5,1,1,0,0,0
0.381579,0,15,21,5,5,2,1,2,1,5,1,1,0,0,0
0.5,0,6,21,5,5,2,1,2,1,5,1,1,0,0,0
0.475676,0,6,21,5,5,2,1,2,1,5,1,1,0,0,0
0.386139,0,3,21,5,5,2,1,2,1,5,1,1,0,0,0
0.439614,1,6,21,5,5,2,1,2,1,5,1,1,0,0,0
0.39,0,3,21,5,5,2,1,2,1,5,1,1,0,0,0
0.548913,0,2,21,5,5,2,1,2,1,5,1,1,0,0,0
0.474359,0,3,21,5,5,2,1,2,1,5,1,1,0,0,0
0.386364,0,3,21,5,5,2,1,2,1,5,1,1,0,0,0
0.6,0,2,21,5,5,2,1,2,1,5,1,1,0,0,0
0.426934,2,7,21,5,5,2,1,2,1,5,1,1,0,0,0
0.40201,1,6,21,5,5,2,1,2,1,5,1,1,0,0,0
0.415152,0,8,21,5,5,2,1,2,1,5,1,1,0,0,0
0.4,0,1,21,5,5,2,1,2,1,5,1,1,0,0,0
0.477419,0,4,21,5,5,2,1,2,1,5,1,1,0,0,0
0.235294,0,3,21,5,5,2,1,2,1,5,1,1,0,0,0
0.420959,2,7,21,5,5,2,1,2,1,5,1,1,0,0,0
0.358333,1,4,21,5,5,2,1,2,1,5,1,1,0,0,0
0.592357,0,5,21,5,5,2,1,2,1,5,1,1,0,0,0
0.554566,1,7,21,5,5,2,1,2,1,5,1,1,0,0,0
0.556391,0,9,21,5,5,2,1,2,1,5,1,1,0,0,0
0.357143,0,1,21,5,5,2,1,2,1,5,1,1,0,0,0
0.266667,0,1,21,5,5,2,1,2,1,5,1,1,0,0,0
0.483784,0,4,21,5,5,2,1,2,1,5,1,1,0,0,0
0.468354,0,3,21,5,5,2,1,2,1,5,1,1,0,0,0
0.396947,0,2,21,5,5,2,1,2,1,5,1,1,0,0,0
0.055556,0,3,21,5,5,2,1,2,1,5,1,1,0,0,0
0.405405,0,2,21,5,5,2,1,2,1,5,1,1,0,0,0
0.708333,0,2,21,5,5,2,1,2,1,5,1,1,0,0,0
0.648923,2,8,21,5,5,2,1,2,1,5,1,1,0,0,0
0.6343,1,9,21,5,5,2,1,2,1,5,1,1,0,0,0
0.469854,2,5,21,5,5,2,1,2,1,5,1,1,0,0,0
0.547945,0,5,21,5,5,2,1,2,1,5,1,1,0,0,0
0.431718,1,8,21,5,5,2,1,2,1,5,1,1,0,0,0
0.573071,0,6,21,5,5,2,1,2,1,5,1,1,0,0,0
0.412214,0,2,21,5,5,2,1,2,1,5,1,1,0,0,0
0.387719,1,5,21,5,5,2,1,2,1,5,1,1,0,0,0
0.440945,0,5,21,5,5,2,1,2,1,5,1,1,0,0,0
0.535714,1,3,21,5,5,2,1,2,1,5,1,1,0,0,0
0.586207,1,5,21,5,5,2,1,2,1,5,1,1,0,0,0
0.596923,0,4,21,5,5,2,1,2,1,5,1,1,0,0,0
0.142857,0,1,21,5,5,2,1,2,1,5,1,1,0,0,0
0.474359,0,3,21,5,5,2,1,2,1,5,1,1,0,0,0
0.464567,0,4,21,5,5,2,1,2,1,5,1,1,0,0,0
0.342857,0,1,21,5,5,2,1,2,1,5,1,1,0,0,0
0.649007,1,7,21,5,5,2,1,2,1,5,1,1,0,0,0
0.408537,0,7,21,5,5,2,1,2,1,5,1,1,0,0,0
0.453947,1,5,21,5,5,2,1,2,1,5,1,1,0,0,0
0.474026,0,5,21,5,5,2,1,2,1,5,1,1,0,0,0
0.397213,0,7,21,5,5,2,1,2,1,5,1,1,0,0,0
0.4,0,4,21,5,5,2,1,2,1,5,1,1,0,0,0
0.382857,0,2,21,5,5,2,1,2,1,5,1,1,0,0,0
0.410714,0,7,21,5,5,2,1,2,1,5,1,1,0,0,0
0.38,0,3,21,5,5,2,1,2,1,5,1,1,0,0,0
0.386139,0,3,21,5,5,2,1,2,1,5,1,1,0,0,0
0.378641,0,3,21,5,5,2,1,2,1,5,1,1,0,0,0
0.37069,0,3,21,5,5,2,1,2,1,5,1,1,0,0,0
0.508475,0,4,21,5,5,2,1,2,1,5,1,1,0,0,0
0.405405,0,7,21,5,5,2,1,2,1,5,1,1,0,0,0
0.481481,0,4,21,5,5,2,1,2,1,5,1,1,0,0,0
0.326316,0,3,21,5,5,2,1,2,1,5,1,1,0,0,0
0.443841,0,10,21,5,5,2,1,2,1,5,1,1,0,0,0
0.421875,1,5,21,5,5,2,1,2,1,5,1,1,0,0,0
0.875,0,0,21,5,5,2,1,2,1,5,1,1,0,0,0
0.272059,0,3,21,5,5,2,1,2,1,5,1,1,0,0,0
0.474359,0,3,21,5,5,2,1,2,1,5,1,1,0,0,0
0.474359,0,3,21,5,5,2,1,2,1,5,1,1,0,0,0
0.533333,0,3,21,5,5,2,1,2,1,5,1,1,0,0,0
0.376,0,4,21,5,5,2,1,2,1,5,1,1,0,0,0
0.475309,0,7,21,5,5,2,1,2,1,5,1,1,0,0,0
0.724014,0,5,21,5,5,2,1,2,1,5,1,1,0,0,0
0.509202,0,5,21,5,5,2,1,2,1,5,1,1,0,0,0
0.431034,1,3,21,5,5,2,1,2,1,5,1,1,0,0,0
0.083333,0,1,21,5,5,2,1,2,1,5,1,1,0,0,0
0.421053,1,3,21,5,5,2,1,2,1,5,1,1,0,0,0
0.738462,0,4,21,5,5,2,1,2,1,5,1,1,0,0,0
0.384937,0,6,21,5,5,2,1,2,1,5,1,1,0,0,0
0.378641,0,3,21,5,5,2,1,2,1,5,1,1,0,0,0
0.432292,1,5,21,5,5,2,1,2,1,5,1,1,0,0,0
0.389197,0,7,21,5,5,2,1,2,1,5,1,1,0,0,0
0.57971,0,2,21,5,5,2,1,2,1,5,1,1,0,0,0
0.516854,0,3,21,5,5,2,1,2,1,5,1,1,0,0,0
0.82027,0,3,21,5,5,2,1,2,1,5,1,1,0,0,0
0.357724,0,2,21,5,5,2,1,2,1,5,1,1,0,0,0
0.563218,1,5,21,5,5,2,1,2,1,5,1,1,0,0,0
0.335052,0,4,21,5,5,2,1,2,1,5,1,1,0,0,0
0.539326,1,5,21,5,5,2,1,2,1,5,1,1,0,0,0
0.623188,0,2,21,5,5,2,1,2,1,5,1,1,0,0,0
0.368217,1,8,21,5,5,2,1,2,1,5,1,1,0,0,0
0.575342,0,2,21,5,5,2,1,2,1,5,1,1,0,0,0
0.541667,0,4,21,5,5,2,1,2,1,5,1,1,0,0,0
0.404412,1,4,21,5,5,2,1,2,1,5,1,1,0,0,0
0.6,0,4,21,5,5,2,1,2,1,5,1,1,0,0,0
0.404412,1,4,21,5,5,2,1,2,1,5,1,1,0,0,0
0.404412,1,4,21,5,5,2,1,2,1,5,1,1,0,0,0
0.404412,1,4,21,5,5,2,1,2,1,5,1,1,0,0,0
0.404412,1,4,21,5,5,2,1,2,1,5,1,1,0,0,0
0.235294,0,3,21,5,5,2,1,2,1,5,1,1,0,0,0
0.429594,0,4,21,5,5,2,1,2,1,5,1,1,0,0,0
0.56044,0,6,21,5,5,2,1,2,1,5,1,1,0,0,0
0.264706,0,3,21,5,5,2,1,2,1,5,1,1,0,0,0
0.083333,0,1,21,5,5,2,1,2,1,5,1,1,0,0,0
0.59,0,4,21,5,5,2,1,2,1,5,1,1,0,0,0
0.39779,0,1,21,5,5,2,1,2,1,5,1,1,0,0,0
0.314286,0,1,21,5,5,2,1,2,1,5,1,1,0,0,0
0.370766,1,7,21,5,5,2,1,2,1,5,1,1,0,0,0
0.514286,0,1,21,5,5,2,1,2,1,5,1,1,0,0,0
0.565934,0,5,21,5,5,2,1,2,1,5,1,1,0,0,0
0.4,0,7,21,5,5,2,1,2,1,5,1,1,0,0,0
0.571429,0,2,21,5,5,2,1,2,1,5,1,1,0,0,0
0.39726,0,2,21,5,5,2,1,2,1,5,1,1,0,0,0
0.718033,0,7,21,5,5,2,1,2,1,5,1,1,0,0,0
0.428571,0,1,21,5,5,2,1,2,1,5,1,1,0,0,0
0.385827,1,8,21,5,5,2,1,2,1,5,1,1,0,0,0
0.339623,0,3,21,5,5,2,1,2,1,5,1,1,0,0,0
0.609524,0,2,21,5,5,2,1,2,1,5,1,1,0,0,0
0.541985,0,4,21,5,5,2,1,2,1,5,1,1,0,0,0
0.339623,0,3,21,5,5,2,1,2,1,5,1,1,0,0,0
0.375,0,0,21,5,5,2,1,2,1,5,1,1,0,0,0
0.393939,0,3,21,5,5,2,1,2,1,5,1,1,0,0,0
0.411277,1,7,21,5,5,2,1,2,1,5,1,1,0,0,0
0.738832,0,6,21,5,5,2,1,2,1,5,1,1,0,0,0
0.357143,0,1,21,5,5,2,1,2,1,5,1,1,0,0,0
0.461187,1,8,21,5,5,2,1,2,1,5,1,1,0,0,0
0.46,0,3,21,5,5,2,1,2,1,5,1,1,0,0,0
0.357724,0,2,21,5,5,2,1,2,1,5,1,1,0,0,0
0.357724,0,2,21,5,5,2,1,2,1,5,1,1,0,0,0
0.404389,0,4,21,5,5,2,1,2,1,5,1,1,0,0,0
0.825,0,3,21,5,5,2,1,2,1,5,1,1,0,0,0
0.633803,0,4,21,5,5,2,1,2,1,5,1,1,0,0,0
0.468354,0,3,21,5,5,2,1,2,1,5,1,1,0,0,0
0.449074,1,8,21,5,5,2,1,2,1,5,1,1,0,0,0
0.608696,0,4,21,5,5,2,1,2,1,5,1,1,0,0,0
0.496437,2,12,5,5,5,2,1,2,1,5,1,1,0,0,0
0.468504,0,5,5,5,5,2,1,2,1,5,1,1,0,0,0
0.412791,0,5,5,5,5,2,1,2,1,5,1,1,0,0,0
0.480916,1,8,5,5,5,2,1,2,1,5,1,1,0,0,0
0.819328,0,3,5,5,5,2,1,2,1,5,1,1,0,0,0
0.651982,1,5,5,5,5,2,1,2,1,5,1,1,0,0,0
0.474359,0,3,5,5,5,2,1,2,1,5,1,1,0,0,0
0.559783,0,2,5,5,5,2,1,2,1,5,1,1,0,0,0
0.142857,0,1,5,5,5,2,1,2,1,5,1,1,0,0,0
0.345992,0,4,5,5,5,2,1,2,1,5,1,1,0,0,0
0.624754,1,10,5,5,5,2,1,2,1,5,1,1,0,0,0
0.368201,0,6,5,5,5,2,1,2,1,5,1,1,0,0,0
0.314286,0,1,5,5,5,2,1,2,1,5,1,1,0,0,0
0.469262,1,5,5,5,5,2,1,2,1,5,1,1,0,0,0
0.594203,0,2,5,5,5,2,1,2,1,5,1,1,0,0,0
0.285714,0,1,5,5,5,2,1,2,1,5,1,1,0,0,0
0.614286,0,2,5,5,5,2,1,2,1,5,1,1,0,0,0
0.580645,0,3,5,5,5,2,1,2,1,5,1,1,0,0,0
0.547872,0,3,5,5,5,2,1,2,1,5,1,1,0,0,0
0.083333,0,1,5,5,5,2,1,2,1,5,1,1,0,0,0
0.544118,0,2,5,5,5,2,1,2,1,5,1,1,0,0,0
0.644737,1,7,5,5,5,2,1,2,1,5,1,1,0,0,0
0.720395,0,6,5,5,5,2,1,2,1,5,1,1,0,0,0
0.368421,1,8,5,5,5,2,1,2,1,5,1,1,0,0,0
0.409677,1,5,5,5,5,2,1,2,1,5,1,1,0,0,0
0.56383,0,3,5,5,5,2,1,2,1,5,1,1,0,0,0
0.301471,0,3,5,5,5,2,1,2,1,5,1,1,0,0,0
0.363636,0,2,5,5,5,2,1,2,1,5,1,1,0,0,0
0.386139,0,3,5,5,5,2,1,2,1,5,1,1,0,0,0
0.3125,0,0,5,5,5,2,1,2,1,5,1,1,0,0,0
0.493506,0,5,5,5,5,2,1,2,1,5,1,1,0,0,0
0.464286,0,1,5,5,5,2,1,2,1,5,1,1,0,0,0
0.47099,0,6,5,5,5,2,1,2,1,5,1,1,0,0,0
0.729211,0,5,5,5,5,2,1,2,1,5,1,1,0,0,0
0.45,0,1,5,5,5,2,1,2,1,5,1,1,0,0,0
0.602941,0,2,5,5,5,2,1,2,1,5,1,1,0,0,0
0.421875,0,7,5,5,5,2,1,2,1,5,1,1,0,0,0
0.404412,1,4,5,5,5,2,1,2,1,5,1,1,0,0,0
0.404412,1,4,5,5,5,2,1,2,1,5,1,1,0,0,0
0.404412,1,4,5,5,5,2,1,2,1,5,1,1,0,0,0
0.414286,0,7,5,5,5,2,1,2,1,5,1,1,0,0,0
0.613861,0,4,5,5,5,2,1,2,1,5,1,1,0,0,0
0.40293,1,4,5,5,5,2,1,2,1,5,1,1,0,0,0
0.516484,0,2,5,5,5,2,1,2,1,5,1,1,0,0,0
0.5,0,0,5,5,5,2,1,2,1,5,1,1,0,0,0
0.468182,1,8,5,5,5,2,1,2,1,5,1,1,0,0,0
0.372881,0,3,5,5,5,2,1,2,1,5,1,1,0,0,0
0.69186,0,5,5,5,5,2,1,2,1,5,1,1,0,0,0
0.410526,0,3,5,5,5,2,1,2,1,5,1,1,0,0,0
0.55102,0,3,5,5,5,2,1,2,1,5,1,1,0,0,0
0.441176,0,4,5,5,5,2,1,2,1,5,1,1,0,0,0
0.40293,1,4,5,5,5,2,1,2,1,5,1,1,0,0,0
0.4375,0,2,5,5,5,2,1,2,1,5,1,1,0,0,0
0.453271,1,7,5,5,5,2,1,2,1,5,1,1,0,0,0
0.37069,0,3,5,5,5,2,1,2,1,5,1,1,0,0,0
0.264706,0,3,5,5,5,2,1,2,1,5,1,1,0,0,0
0.331034,1,8,5,5,5,2,1,2,1,5,1,1,0,0,0
0.385965,0,2,5,5,5,2,1,2,1,5,1,1,0,0,0
0.692008,0,5,5,5,5,2,1,2,1,5,1,1,0,0,0
0.0,0,0,5,5,5,2,1,2,1,5,1,1,0,0,0
0.404389,0,4,5,5,5,2,1,2,1,5,1,1,0,0,0
0.464912,1,5,5,5,5,2,1,2,1,5,1,1,0,0,0
0.432177,1,9,5,5,5,2,1,2,1,5,1,1,0,0,0
0.875,0,2,5,5,5,2,1,2,1,5,1,1,0,0,0
0.397727,0,1,5,5,5,2,1,2,1,5,1,1,0,0,0
0.40293,1,4,5,5,5,2,1,2,1,5,1,1,0,0,0
0.566038,0,2,5,5,5,2,1,2,1,5,1,1,0,0,0
0.349593,0,4,5,5,5,2,1,2,1,5,1,1,0,0,0
0.454343,0,9,5,5,5,2,1,2,1,5,1,1,0,0,0
0.34,0,2,5,5,5,2,1,2,1,5,1,1,0,0,0
0.320675,0,5,5,5,5,2,1,2,1,5,1,1,0,0,0
0.404412,1,4,5,5,5,2,1,2,1,5,1,1,0,0,0
0.328798,1,4,5,5,5,2,1,2,1,5,1,1,0,0,0
0.414239,2,9,5,5,5,2,1,2,1,5,1,2,0,0,0
0.125,0,0,5,5,5,2,1,2,1,5,1,2,0,0,0
0.474359,0,3,5,5,5,2,1,2,1,5,1,2,0,0,0
0.517413,1,6,5,5,5,2,1,2,1,5,1,2,0,0,0
0.41791,0,2,5,5,5,2,1,2,1,5,1,2,0,0,0
0.717742,0,4,5,5,5,2,1,2,1,5,1,2,0,0,0
0.511494,1,8,5,5,5,2,1,2,1,5,1,2,0,0,0
0.462687,0,2,5,5,5,2,1,2,1,5,1,2,0,0,0
0.536082,0,3,5,5,5,2,1,2,1,5,1,2,0,0,0
0.62,0,2,5,5,5,2,1,2,1,5,1,2,0,0,0
0.396947,0,2,5,5,5,2,1,2,1,5,1,2,0,0,0
0.594203,0,2,5,5,5,2,1,2,1,5,1,2,0,0,0
0.557895,0,3,5,5,5,2,1,2,1,5,1,2,0,0,0
0.56701,0,3,5,5,5,2,1,2,1,5,1,2,0,0,0
